,host_listings_count,host_total_listings_count,bathrooms,bedrooms,beds
13977,13.0,13.0,3.0,4.0,8.0
13978,2.0,2.0,1.0,2.0,2.0
13979,1.0,1.0,2.5,3.0,3.0
13980,5.0,6.0,1.0,4.0,4.0
13981,2.0,15.0,1.0,1.0,1.0
13982,2.0,15.0,1.5,1.0,2.3
13983,1.0,1.0,1.0,2.0,2.0
13984,17.0,17.0,1.0,0.0,1.0
13985,1.0,1.0,1.0,1.0,1.0
13986,5.0,5.0,1.5,1.0,1.0
13987,17.0,17.0,1.0,0.0,1.0
13988,1.0,2.0,1.0,1.0,1.0
13989,1.0,1.0,1.5,2.0,2.3
13990,1.0,4.0,1.0,2.0,2.0
13991,10.0,11.0,1.0,1.0,1.0
13992,1.0,2.0,1.0,2.0,2.0
13993,1.0,2.0,1.0,1.0,2.0
13994,15.0,30.0,2.0,2.0,2.0
13995,7.0,16.0,2.0,2.0,2.0
13996,1.0,1.0,2.0,2.0,2.0
13997,11.0,12.0,1.0,1.0,3.0
13998,25.0,74.0,2.0,3.0,3.0
13999,17.0,17.0,1.0,0.0,1.0
14000,17.0,17.0,1.0,0.0,2.0
14001,46.0,132.0,1.0,1.0,1.0
14002,5.0,5.0,1.5,1.0,1.0
14003,6.0,6.0,1.0,2.0,2.0
14004,6.0,6.0,1.5,1.9,2.3
14005,12.0,14.0,1.0,2.0,3.0
14006,1.0,1.0,1.0,1.0,1.0
14007,5.0,5.0,1.5,1.0,1.0
14008,1.0,1.0,1.0,1.0,1.0
14009,78.0,84.0,1.0,3.0,4.0
14010,1.0,2.0,1.0,1.0,1.0
14011,1.0,1.0,1.0,2.0,2.0
14012,2.0,5.0,2.5,4.0,4.0
14013,47.0,104.0,3.0,4.0,5.0
14014,3.0,3.0,1.5,1.9,2.3
14015,2.0,2.0,1.0,1.0,1.0
14016,16.0,44.0,2.0,2.0,4.0
14017,5.0,5.0,1.5,1.0,1.0
14018,1.0,6.0,4.0,4.0,5.0
14019,1.0,1.0,1.0,3.0,4.0
14020,5.0,5.0,1.5,1.0,1.0
14021,25.0,66.0,1.0,2.0,2.0
14022,6.0,15.0,1.5,2.0,2.3
14023,1.0,1.0,1.0,1.0,1.0
14024,1.0,1.0,2.5,3.0,3.0
14025,237.0,354.0,1.5,5.0,2.3
14026,1.0,1.0,1.0,1.0,2.0
14027,2.0,2.0,1.5,1.9,2.3
14028,237.0,354.0,3.0,3.0,3.0
14029,1.0,1.0,1.5,2.0,2.3
14030,35.0,42.0,2.0,2.0,3.0
14031,63.0,238.0,2.0,2.0,2.0
14032,1.0,1.0,1.0,1.0,2.0
14033,36.0,39.0,2.0,4.0,6.0
14034,109.0,115.0,1.0,2.0,2.0
14035,8.0,17.0,2.0,2.0,4.0
14036,10.0,11.0,2.0,2.0,2.0
14037,1.0,1.0,2.0,2.0,2.0
14038,237.0,354.0,1.0,2.0,2.0
14039,87.0,197.0,3.5,4.0,6.0
14040,1.0,1.0,3.0,4.0,2.0
14041,3.0,3.0,2.0,2.0,2.0
14042,14.0,14.0,1.0,1.0,2.0
14043,2.0,2.0,1.0,1.0,1.0
14044,6.0,9.0,1.0,1.0,1.0
14045,5.0,11.0,1.0,0.0,1.0
14046,105.0,141.0,1.0,1.0,1.0
14047,35.0,68.0,1.0,2.0,2.0
14048,35.0,68.0,1.5,1.0,2.3
14049,2.0,2.0,2.5,5.0,5.0
14050,6.0,6.0,1.0,2.0,2.0
14051,6.0,6.0,1.0,1.0,1.0
14052,6.0,9.0,1.0,1.0,1.0
14053,1.0,1.0,1.0,1.0,1.0
14054,1.0,1.0,1.0,1.0,1.0
14055,59.0,65.0,1.0,1.0,1.0
14056,59.0,65.0,1.5,2.0,2.3
14057,1.0,1.0,1.0,2.0,2.0
14058,4.0,9.0,4.0,5.0,6.0
14059,1.0,1.0,0.0,0.0,1.0
14060,7.0,7.0,2.5,3.0,5.0
14061,15.0,23.0,1.0,2.0,2.0
14062,40.0,44.0,1.0,2.0,2.0
14063,10.0,11.0,1.0,1.0,1.0
14064,70.0,73.0,1.0,1.0,1.0
14065,35.0,68.0,1.5,2.0,2.3
14066,47.0,104.0,1.0,1.0,1.0
14067,1.0,1.0,2.0,2.0,2.0
14068,46.0,132.0,1.0,1.0,1.0
14069,4.0,4.0,1.5,2.0,2.3
14070,237.0,354.0,3.0,4.0,4.0
14071,54.0,94.0,2.0,2.0,2.0
14072,1.0,1.0,1.0,2.0,3.0
14073,1.0,1.0,1.0,2.0,3.0
14074,1.0,1.0,3.0,4.0,4.0
14075,1.0,2.0,1.0,2.0,1.0
14076,76.0,110.0,1.0,2.0,3.0
14077,6.0,10.0,3.0,5.0,5.0
14078,29.0,33.0,2.0,3.0,4.0
14079,231.0,279.0,1.0,2.0,2.0
14080,12.0,13.0,1.0,1.0,1.0
14081,9.0,11.0,1.0,1.0,2.0
14082,1.0,1.0,1.0,1.0,1.0
14083,1.0,1.0,2.0,2.0,3.0
14084,10.0,11.0,1.0,1.0,1.0
14085,2.0,2.0,1.0,1.0,2.0
14086,1.0,2.0,1.0,1.0,1.0
14087,66.0,89.0,1.0,1.0,1.0
14088,63.0,238.0,1.0,2.0,2.0
14089,66.0,89.0,1.0,2.0,2.0
14090,66.0,89.0,1.0,1.0,1.0
14091,25.0,74.0,2.0,2.0,2.0
14092,3.0,3.0,1.0,1.0,1.0
14093,5.0,6.0,1.0,2.0,1.0
14094,1.0,1.0,1.0,2.0,2.0
14095,1.0,1.0,1.0,1.0,3.0
14096,9.0,18.0,2.0,2.0,2.0
14097,3.0,3.0,1.0,2.0,3.0
14098,3.0,4.0,1.0,1.0,1.0
14099,3.0,4.0,1.0,1.0,1.0
14100,1.0,1.0,2.0,4.0,4.0
14101,32.0,37.0,2.0,3.0,4.0
14102,96.0,184.0,1.0,1.0,1.0
14103,28.0,35.0,1.0,1.0,1.0
14104,1.0,1.0,1.0,1.0,1.0
14105,6.0,6.0,2.0,3.0,3.0
14106,1.0,1.0,1.0,1.0,1.0
14107,7.0,7.0,2.0,4.0,5.0
14108,180.0,226.0,1.0,1.0,1.0
14109,1.0,1.0,2.0,3.0,2.0
14110,32.0,37.0,2.5,3.0,3.0
14111,5.0,22.0,1.0,1.0,1.0
14112,1.0,1.0,2.0,2.0,2.0
14113,19.0,21.0,2.0,2.0,0.0
14114,3.0,3.0,1.0,2.0,3.0
14115,4.0,4.0,1.5,3.0,2.3
14116,1.0,2.0,2.0,4.0,5.0
14117,1.0,2.0,1.0,1.0,1.0
14118,17.0,31.0,1.5,2.0,2.3
14119,1.0,1.0,1.5,2.0,3.0
14120,36.0,39.0,1.0,1.0,1.0
14121,237.0,354.0,1.0,2.0,1.0
14122,15.0,30.0,1.5,2.0,2.0
14123,70.0,73.0,2.0,2.0,3.0
14124,70.0,73.0,1.0,1.0,1.0
14125,24.0,24.0,1.5,2.0,2.0
14126,70.0,73.0,1.0,1.0,1.0
14127,70.0,73.0,1.0,1.0,1.0
14128,1.0,1.0,1.0,2.0,2.0
14129,1.0,3.0,1.5,1.9,2.3
14130,1.0,1.0,1.0,2.0,3.0
14131,1.0,1.0,3.0,1.0,1.0
14132,76.0,101.0,3.5,4.0,4.0
14133,204.0,827.0,1.0,0.0,3.0
14134,31.0,48.0,1.0,1.0,1.0
14135,2.0,2.0,2.0,1.0,1.0
14136,1.0,1.0,1.0,2.0,1.0
14137,1.0,2.0,2.0,3.0,3.0
14138,1.0,1.0,1.0,1.0,1.0
14139,3.0,6.0,3.0,8.0,8.0
14140,231.0,279.0,1.0,0.0,0.0
14141,842.0,921.0,2.0,2.0,2.0
14142,82.0,93.0,1.5,1.0,2.3
14143,12.0,24.0,1.0,2.0,2.0
14144,1.0,1.0,1.0,1.0,1.0
14145,10.0,33.0,2.0,2.0,3.0
14146,237.0,354.0,1.5,3.0,2.3
14147,2.0,2.0,2.0,2.0,2.0
14148,5.0,5.0,3.0,3.0,3.0
14149,23.0,61.0,1.0,1.0,2.0
14150,1.0,1.0,2.0,3.0,3.0
14151,1.0,1.0,1.0,1.0,1.0
14152,17.0,18.0,1.0,2.0,2.0
14153,1.0,1.0,1.5,1.9,2.3
14154,60.0,97.0,2.5,3.0,4.0
14155,3.0,3.0,0.0,1.0,1.0
14156,1.0,1.0,1.0,1.0,1.0
14157,10.0,19.0,1.0,1.0,2.0
14158,3.0,3.0,1.0,2.0,3.0
14159,1.0,1.0,1.0,2.0,2.0
14160,1.0,1.0,1.0,2.0,2.0
14161,76.0,110.0,2.0,2.0,3.0
14162,1.0,1.0,1.0,1.0,1.0
14163,45.0,61.0,1.0,1.0,1.0
14164,45.0,61.0,1.0,1.0,1.0
14165,45.0,61.0,1.0,1.0,1.0
14166,45.0,61.0,1.0,1.0,1.0
14167,45.0,61.0,1.0,1.0,1.0
14168,45.0,61.0,1.5,1.0,1.0
14169,45.0,61.0,1.0,1.0,1.0
14170,45.0,61.0,1.0,1.0,1.0
14171,45.0,61.0,1.0,1.0,2.0
14172,1.0,1.0,1.0,1.0,1.0
14173,237.0,354.0,1.5,5.0,2.3
14174,1.0,2.0,1.0,2.0,2.0
14175,3.0,3.0,1.0,1.0,1.0
14176,4.0,4.0,1.0,1.0,2.0
14177,2.0,2.0,1.0,1.0,2.0
14178,35.0,42.0,2.0,2.0,3.0
14179,1.0,1.0,1.0,1.0,2.0
14180,1.0,1.0,2.0,3.0,4.0
14181,22.0,26.0,2.0,2.0,3.0
14182,45.0,61.0,1.0,1.0,1.0
14183,45.0,61.0,1.0,1.0,1.0
14184,45.0,61.0,1.0,1.0,1.0
14185,1.0,1.0,1.0,1.0,2.0
14186,3.0,5.0,2.5,1.0,1.0
14187,1.0,2.0,1.0,1.0,1.0
14188,29.0,33.0,1.0,1.0,1.0
14189,1.0,3.0,1.5,2.0,2.3
14190,1.0,1.0,1.0,2.0,4.0
14191,1.0,3.0,1.0,1.0,1.0
14192,2.0,5.0,1.0,2.0,2.0
14193,1.0,1.0,2.0,2.0,2.0
14194,1.0,2.0,1.5,1.9,2.3
14195,45.0,61.0,1.0,1.0,1.0
14196,45.0,61.0,1.0,1.0,1.0
14197,12.0,14.0,2.0,2.0,2.0
14198,1.0,1.0,1.0,1.0,1.0
14199,8.0,10.0,1.0,2.0,2.0
14200,1.0,1.0,1.5,1.0,2.3
14201,12.0,12.0,1.0,1.0,1.0
14202,1.0,2.0,1.0,1.0,1.0
14203,4.0,4.0,1.0,1.0,1.0
14204,4.0,4.0,1.0,1.0,2.0
14205,4.0,4.0,2.0,1.0,1.0
14206,45.0,61.0,1.0,1.0,1.0
14207,45.0,61.0,1.0,1.0,1.0
14208,45.0,61.0,1.0,1.0,1.0
14209,45.0,61.0,1.0,1.0,1.0
14210,45.0,61.0,1.0,1.0,1.0
14211,45.0,61.0,1.0,1.0,1.0
14212,45.0,61.0,1.0,1.0,1.0
14213,45.0,61.0,1.0,1.0,1.0
14214,45.0,61.0,1.0,1.0,1.0
14215,1.0,1.0,1.0,1.0,1.0
14216,76.0,110.0,1.0,2.0,4.0
14217,8.0,22.0,1.0,1.0,1.0
14218,1.0,1.0,2.5,3.0,3.0
14219,8.0,8.0,1.0,2.0,2.0
14220,20.0,24.0,1.5,3.0,4.0
14221,2.0,3.0,1.0,1.0,2.0
14222,231.0,279.0,1.0,2.0,2.0
14223,231.0,279.0,1.0,1.0,1.0
14224,19.0,25.0,2.0,1.0,1.0
14225,19.0,25.0,2.0,1.0,1.0
14226,60.0,97.0,2.0,2.0,4.0
14227,54.0,66.0,1.5,3.0,4.0
14228,48.0,70.0,2.0,2.0,2.0
14229,37.0,291.0,1.0,1.0,1.0
14230,82.0,104.0,2.0,2.0,2.0
14231,1.0,1.0,1.5,3.0,2.3
14232,76.0,101.0,1.0,3.0,3.0
14233,3.0,3.0,1.0,1.0,3.0
14234,1.0,4.0,1.5,2.0,2.3
14235,1.0,1.0,1.5,2.0,2.3
14236,23.0,118.0,1.0,1.0,1.0
14237,1.0,2.0,1.0,1.0,1.0
14238,1.0,3.0,2.0,2.0,3.0
14239,87.0,197.0,5.0,4.0,4.0
14240,2.0,2.0,1.0,1.0,1.0
14241,52.0,86.0,1.0,2.0,2.0
14242,8.0,22.0,1.0,1.0,1.0
14243,115.0,120.0,1.0,1.0,1.0
14244,1.0,1.0,1.5,1.0,2.3
14245,1.0,1.0,1.0,2.0,3.0
14246,2.0,2.0,1.0,1.0,1.0
14247,3.0,4.0,2.0,2.0,2.0
14248,40.0,44.0,1.0,1.0,2.0
14249,32.0,37.0,1.0,3.0,5.0
14250,48.0,70.0,1.0,1.0,1.0
14251,2.0,2.0,2.0,2.0,2.0
14252,237.0,354.0,3.0,3.0,4.0
14253,1.0,1.0,1.0,1.0,2.0
14254,1.0,1.0,1.0,1.0,1.0
14255,75.0,330.0,2.0,2.0,3.0
14256,1.0,1.0,2.0,2.0,2.0
14257,7.0,12.0,2.0,1.0,1.0
14258,2.0,3.0,1.0,1.0,1.0
14259,1.0,1.0,2.0,4.0,4.0
14260,24.0,29.0,1.0,2.0,2.0
14261,129.0,168.0,1.5,2.0,2.3
14262,1.0,2.0,1.0,1.0,1.0
14263,17.0,22.0,2.0,2.0,3.0
14264,1.0,1.0,1.0,1.0,1.0
14265,47.0,55.0,2.0,4.0,4.0
14266,1.0,1.0,1.5,2.0,2.3
14267,5.0,9.0,1.0,2.0,3.0
14268,13.0,16.0,2.0,3.0,4.0
14269,20.0,37.0,1.5,1.9,2.3
14270,3.0,3.0,1.0,1.0,1.0
14271,8.0,8.0,1.0,2.0,3.0
14272,105.0,141.0,2.0,2.0,4.0
14273,2.0,2.0,1.5,1.9,2.3
14274,105.0,141.0,1.0,1.0,2.0
14275,12.0,16.0,3.0,4.0,4.0
14276,115.0,120.0,2.0,2.0,3.0
14277,1.0,2.0,1.0,2.0,2.0
14278,28.0,35.0,1.0,2.0,2.0
14279,1.0,1.0,1.5,4.0,2.3
14280,76.0,110.0,2.0,2.0,3.0
14281,19.0,25.0,2.0,1.0,1.0
14282,41.0,50.0,1.0,2.0,2.0
14283,231.0,279.0,3.0,3.0,3.0
14284,48.0,70.0,2.0,3.0,3.0
14285,1.0,1.0,1.5,4.0,2.3
14286,2.0,2.0,2.0,3.0,3.0
14287,48.0,70.0,1.0,0.0,1.0
14288,1.0,1.0,1.0,1.0,1.0
14289,1.0,1.0,1.0,1.0,1.0
14290,5.0,5.0,1.0,1.0,1.0
14291,15.0,75.0,2.0,2.0,2.0
14292,143.0,212.0,2.0,2.0,3.0
14293,11.0,11.0,1.5,1.0,6.0
14294,2.0,2.0,1.0,1.0,1.0
14295,1.0,1.0,2.0,4.0,5.0
14296,4.0,5.0,1.5,1.0,2.3
14297,4.0,5.0,1.5,3.0,2.3
14298,4.0,5.0,1.0,0.0,1.0
14299,1.0,1.0,1.0,2.0,2.0
14300,115.0,120.0,1.0,3.0,4.0
14301,33.0,35.0,1.0,1.0,1.0
14302,13.0,19.0,1.0,1.0,1.0
14303,4.0,7.0,1.0,1.0,2.0
14304,1.0,2.0,1.0,1.0,1.0
14305,2.0,2.0,2.0,3.0,4.0
14306,1.0,1.0,1.0,1.0,1.0
14307,17.0,31.0,1.5,3.0,2.3
14308,17.0,31.0,1.0,2.0,2.0
14309,4.0,4.0,1.0,3.0,3.0
14310,30.0,278.0,0.0,2.0,3.0
14311,3.0,5.0,2.0,3.0,3.0
14312,8.0,24.0,3.0,5.0,7.0
14313,25.0,74.0,2.0,2.0,2.0
14314,58.0,73.0,2.0,2.0,3.0
14315,3.0,3.0,1.5,1.9,2.3
14316,1.0,1.0,1.0,1.0,1.0
14317,3.0,3.0,1.5,1.9,2.3
14318,3.0,3.0,1.5,1.9,2.3
14319,54.0,66.0,2.0,2.0,2.0
14320,2.0,2.0,1.0,1.0,2.0
14321,1.0,1.0,1.0,1.0,1.0
14322,1.0,1.0,1.0,2.0,2.0
14323,1.0,1.0,1.0,1.0,1.0
14324,33.0,35.0,1.0,1.0,1.0
14325,3.0,3.0,1.0,1.0,1.0
14326,5.0,5.0,1.0,2.0,3.0
14327,7.0,11.0,1.5,1.0,2.3
14328,23.0,118.0,1.0,1.0,1.0
14329,28.0,33.0,1.0,1.0,2.0
14330,1.0,2.0,2.0,2.0,2.0
14331,7.0,9.0,2.5,1.0,1.0
14332,12.0,14.0,1.0,2.0,2.0
14333,59.0,65.0,1.0,3.0,3.0
14334,1.0,1.0,2.0,3.0,6.0
14335,6.0,6.0,2.0,2.0,2.0
14336,109.0,115.0,1.0,2.0,2.0
14337,1.0,1.0,2.5,2.0,2.0
14338,1.0,1.0,2.5,4.0,2.0
14339,1.0,1.0,1.0,2.0,3.0
14340,31.0,48.0,1.0,1.0,1.0
14341,1.0,1.0,1.0,1.0,1.0
14342,31.0,48.0,1.0,1.0,1.0
14343,66.0,89.0,2.0,2.0,2.0
14344,10.0,27.0,1.0,2.0,2.0
14345,115.0,120.0,1.0,1.0,1.0
14346,76.0,101.0,3.5,4.0,5.0
14347,76.0,101.0,4.0,4.0,6.0
14348,2.0,2.0,2.5,2.0,3.0
14349,17.0,18.0,1.5,1.0,2.3
14350,27.0,73.0,4.0,4.0,4.0
14351,2.0,12.0,1.0,1.0,1.0
14352,4.0,5.0,1.0,2.0,2.0
14353,8.0,12.0,1.0,1.0,1.0
14354,1.0,1.0,1.0,1.0,1.0
14355,31.0,48.0,1.0,1.0,1.0
14356,1.0,2.0,1.5,1.0,2.3
14357,180.0,226.0,1.0,1.0,2.0
14358,1.0,2.0,1.0,2.0,2.0
14359,3.0,3.0,2.0,2.0,2.0
14360,4.0,4.0,2.0,2.0,2.0
14361,1.0,1.0,1.0,1.0,1.0
14362,47.0,104.0,1.0,1.0,2.0
14363,1.0,1.0,2.0,3.0,3.0
14364,49.0,58.0,1.0,2.0,2.0
14365,1.0,1.0,1.5,1.0,1.0
14366,8.0,11.0,1.0,2.0,3.0
14367,17.0,17.0,1.0,0.0,1.0
14368,17.0,17.0,1.0,0.0,1.0
14369,17.0,17.0,1.0,0.0,1.0
14370,37.0,54.0,1.0,2.0,2.0
14371,17.0,17.0,1.0,0.0,1.0
14372,115.0,120.0,1.0,2.0,2.0
14373,54.0,94.0,1.0,0.0,0.0
14374,6.0,11.0,1.0,1.0,1.0
14375,28.0,49.0,1.0,1.0,1.0
14376,109.0,166.0,1.0,0.0,1.0
14377,1.0,1.0,0.0,1.0,2.0
14378,4.0,5.0,1.0,2.0,3.0
14379,13.0,16.0,1.0,2.0,2.0
14380,31.0,131.0,2.0,3.0,3.0
14381,78.0,111.0,1.0,1.0,1.0
14382,1.0,4.0,1.0,1.0,1.0
14383,4.0,4.0,1.0,1.0,1.0
14384,54.0,66.0,2.0,3.0,4.0
14385,4.0,4.0,1.0,3.0,3.0
14386,1.0,2.0,1.5,2.0,2.3
14387,1.0,1.0,2.0,3.0,3.0
14388,1.0,1.0,1.0,2.0,2.0
14389,1.0,1.0,3.5,5.0,0.0
14390,1.0,1.0,2.0,3.0,3.0
14391,9.0,112.0,1.5,6.0,6.0
14392,1.0,2.0,1.0,2.0,2.0
14393,1.0,1.0,1.0,1.0,1.0
14394,3.0,3.0,1.5,1.9,2.3
14395,13.0,16.0,1.0,1.0,1.0
14396,19.0,25.0,2.0,1.0,1.0
14397,32.0,92.0,2.5,3.0,4.0
14398,9.0,11.0,1.0,2.0,2.0
14399,2.0,3.0,1.0,1.0,1.0
14400,4.0,5.0,1.0,1.0,3.0
14401,41.0,50.0,1.0,2.0,3.0
14402,1.0,1.0,1.0,1.0,1.0
14403,1.0,5.0,1.5,3.0,7.0
14404,5.0,6.0,1.5,1.0,1.0
14405,5.0,5.0,2.0,2.0,3.0
14406,1.0,1.0,2.0,2.0,2.0
14407,2.0,3.0,2.0,2.0,2.0
14408,1.0,3.0,1.0,1.0,1.0
14409,26.0,28.0,2.0,2.0,3.0
14410,3.0,5.0,1.5,1.0,2.3
14411,1.0,3.0,2.0,3.0,4.0
14412,70.0,73.0,1.0,1.0,1.0
14413,7.0,14.0,2.0,2.0,3.0
14414,1.0,1.0,1.0,2.0,2.0
14415,0.0,0.0,1.0,2.0,3.0
14416,22.0,26.0,2.0,2.0,2.0
14417,2.0,2.0,1.0,1.0,1.0
14418,48.0,70.0,1.0,2.0,2.0
14419,2.0,2.0,1.0,1.0,1.0
14420,1.0,13.0,2.0,3.0,3.0
14421,1.0,1.0,1.0,1.0,1.0
14422,6.0,6.0,1.0,1.0,1.0
14423,7.0,8.0,1.0,1.0,1.0
14424,52.0,86.0,1.0,1.0,1.0
14425,82.0,104.0,2.0,2.0,2.0
14426,2.0,2.0,1.0,1.0,2.0
14427,76.0,110.0,2.0,2.0,3.0
14428,2.0,2.0,1.0,1.0,1.0
14429,34.0,35.0,2.0,2.0,2.0
14430,4.0,5.0,2.5,4.0,4.0
14431,1.0,1.0,3.0,4.0,4.0
14432,1.0,2.0,2.5,4.0,5.0
14433,1.0,4.0,1.0,1.0,1.0
14434,75.0,330.0,0.0,1.0,2.0
14435,1.0,1.0,1.0,1.0,1.0
14436,12.0,41.0,1.0,1.0,1.0
14437,48.0,70.0,2.0,2.0,2.0
14438,115.0,120.0,1.0,2.0,3.0
14439,9.0,12.0,1.0,1.0,1.0
14440,25.0,74.0,1.0,1.0,1.0
14441,237.0,354.0,4.0,4.0,4.0
14442,47.0,55.0,1.0,3.0,3.0
14443,1.0,1.0,1.0,3.0,4.0
14444,2.0,2.0,3.0,4.0,4.0
14445,237.0,354.0,1.0,2.0,2.0
14446,5.0,6.0,1.5,1.0,1.0
14447,2.0,2.0,1.0,1.0,2.0
14448,1.0,2.0,1.0,1.0,1.0
14449,35.0,41.0,2.0,2.0,2.0
14450,41.0,54.0,1.0,3.0,0.0
14451,3.0,4.0,2.0,2.0,4.0
14452,9.0,18.0,1.0,1.0,2.0
14453,2.0,2.0,1.5,2.0,3.0
14454,64.0,101.0,1.0,1.0,1.0
14455,1.0,1.0,2.0,4.0,4.0
14456,22.0,24.0,3.5,6.0,7.0
14457,22.0,24.0,2.0,4.0,4.0
14458,22.0,24.0,1.0,3.0,3.0
14459,63.0,238.0,1.0,1.0,1.0
14460,115.0,120.0,2.0,2.0,3.0
14461,64.0,101.0,1.0,1.0,1.0
14462,64.0,101.0,1.0,1.0,1.0
14463,64.0,101.0,1.0,1.0,1.0
14464,64.0,101.0,1.0,1.0,1.0
14465,2.0,2.0,1.0,2.0,1.0
14466,13.0,14.0,1.0,1.0,2.0
14467,41.0,50.0,1.0,2.0,2.0
14468,1.0,1.0,1.0,2.0,2.0
14469,7.0,21.0,2.5,3.0,0.0
14470,2.0,2.0,1.0,2.0,1.0
14471,237.0,354.0,1.0,2.0,3.0
14472,180.0,226.0,2.5,1.0,1.0
14473,1.0,5.0,1.0,1.0,1.0
14474,36.0,65.0,1.0,1.0,1.0
14475,1.0,1.0,1.0,2.0,2.0
14476,29.0,36.0,1.0,3.0,3.0
14477,25.0,74.0,1.0,2.0,2.0
14478,1.0,1.0,1.0,2.0,2.0
14479,29.0,36.0,2.0,2.0,4.0
14480,109.0,166.0,1.0,1.0,1.0
14481,3.0,5.0,2.0,2.0,2.0
14482,23.0,118.0,1.0,3.0,3.0
14483,1.0,2.0,2.5,4.0,4.0
14484,129.0,168.0,2.5,3.0,4.0
14485,14.0,14.0,2.0,3.0,7.0
14486,40.0,44.0,1.0,2.0,2.0
14487,1.0,1.0,2.0,2.0,1.0
14488,40.0,44.0,2.0,3.0,3.0
14489,40.0,44.0,2.0,3.0,3.0
14490,9.0,10.0,1.0,2.0,5.0
14491,1.0,1.0,1.0,2.0,2.0
14492,76.0,110.0,2.0,2.0,4.0
14493,1.0,1.0,2.0,2.0,2.0
14494,1.0,1.0,1.0,1.0,1.0
14495,231.0,279.0,2.0,2.0,3.0
14496,231.0,279.0,1.0,1.0,1.0
14497,4.0,4.0,1.0,1.0,1.0
14498,24.0,24.0,4.0,5.0,5.0
14499,7.0,10.0,1.0,1.0,2.0
14500,3.0,23.0,1.5,1.9,2.3
14501,1.0,4.0,1.0,2.0,3.0
14502,70.0,73.0,2.0,3.0,3.0
14503,1.0,2.0,0.0,0.0,1.0
14504,15.0,19.0,1.0,1.0,1.0
14505,1.0,1.0,2.5,0.0,4.0
14506,2.0,2.0,1.0,1.0,2.0
14507,78.0,84.0,1.5,4.0,5.0
14508,2.0,2.0,2.0,2.0,2.0
14509,60.0,97.0,1.0,1.0,1.0
14510,82.0,104.0,1.0,2.0,2.0
14511,67.0,86.0,2.0,3.0,4.0
14512,3.0,6.0,1.0,1.0,1.0
14513,1.0,1.0,1.0,2.0,2.0
14514,1.0,1.0,1.5,1.9,2.3
14515,29.0,36.0,1.0,2.0,4.0
14516,5.0,5.0,1.0,2.0,3.0
14517,60.0,97.0,2.0,1.0,2.0
14518,68.0,97.0,1.0,2.0,2.0
14519,68.0,97.0,2.0,2.0,2.0
14520,129.0,168.0,1.5,2.0,2.3
14521,1.0,1.0,1.0,2.0,2.0
14522,1.0,8.0,1.0,1.0,1.0
14523,29.0,36.0,3.0,5.0,7.0
14524,7.0,16.0,2.0,2.0,2.0
14525,1.0,1.0,1.0,2.0,4.0
14526,1.0,1.0,1.5,1.0,2.3
14527,1.0,2.0,1.0,1.0,1.0
14528,54.0,94.0,2.0,1.0,2.0
14529,1.0,1.0,1.0,1.0,1.0
14530,1.0,3.0,0.0,0.0,0.0
14531,36.0,37.0,2.0,2.0,3.0
14532,51.0,101.0,1.0,1.0,2.0
14533,12.0,16.0,1.0,0.0,1.0
14534,1.0,2.0,2.0,3.0,3.0
14535,1.0,1.0,1.0,1.0,1.0
14536,5.0,5.0,2.0,1.0,2.0
14537,1.0,1.0,2.0,3.0,3.0
14538,10.0,14.0,1.0,2.0,1.0
14539,10.0,14.0,1.0,1.0,1.0
14540,1.0,1.0,2.0,3.0,4.0
14541,1.0,1.0,1.0,1.0,3.0
14542,1.0,1.0,1.5,11.0,2.3
14543,6.0,23.0,1.0,1.0,1.0
14544,35.0,42.0,2.0,3.0,4.0
14545,1.0,1.0,6.0,5.0,8.0
14546,2.0,2.0,1.0,1.0,1.0
14547,1.0,4.0,1.5,1.0,1.0
14548,1.0,1.0,1.5,2.0,2.3
14549,1.0,1.0,1.5,2.0,2.0
14550,1.0,3.0,2.5,5.0,5.0
14551,49.0,58.0,1.0,1.0,1.0
14552,25.0,66.0,1.0,1.0,1.0
14553,1.0,1.0,1.0,1.0,2.0
14554,54.0,66.0,2.0,2.0,3.0
14555,54.0,66.0,2.0,3.0,4.0
14556,21.0,33.0,1.0,2.0,2.0
14557,109.0,115.0,1.0,2.0,2.0
14558,2.0,2.0,1.0,1.0,1.0
14559,1.0,2.0,1.0,1.0,1.0
14560,13.0,14.0,2.0,4.0,4.0
14561,17.0,48.0,2.0,5.0,5.0
14562,2.0,2.0,4.0,5.0,5.0
14563,6.0,9.0,1.5,1.0,2.0
14564,1.0,1.0,2.0,2.0,2.0
14565,237.0,354.0,1.0,2.0,2.0
14566,5.0,5.0,2.0,3.0,3.0
14567,11.0,11.0,1.0,1.0,0.0
14568,22.0,26.0,2.0,2.0,2.0
14569,7.0,7.0,2.0,2.0,3.0
14570,49.0,58.0,3.0,4.0,5.0
14571,27.0,53.0,2.0,1.0,1.0
14572,1.0,1.0,2.0,3.0,4.0
14573,0.0,0.0,2.0,3.0,3.0
14574,13.0,14.0,1.0,2.0,2.0
14575,2.0,2.0,1.5,2.0,2.3
14576,16.0,18.0,1.0,1.0,1.0
14577,115.0,120.0,1.0,2.0,3.0
14578,28.0,33.0,2.0,4.0,6.0
14579,1.0,1.0,2.0,2.0,3.0
14580,9.0,65.0,1.0,1.0,1.0
14581,2.0,2.0,1.0,2.0,4.0
14582,9.0,16.0,2.5,4.0,5.0
14583,27.0,53.0,2.0,1.0,1.0
